hr,weekday,cnt,workingday
4,4,9.0,1
5,4,27.0,1
6,4,103.0,1
7,4,308.0,1
8,4,420.0,1
9,4,228.0,1
10,4,129.0,1
11,4,141.0,1
12,4,173.0,1
13,4,187.0,1
14,4,182.0,1
15,4,174.0,1
16,4,245.0,1
17,4,409.0,1
18,4,274.0,1
19,4,141.0,1
20,4,165.0,1
21,4,149.0,1
22,4,135.0,1
23,4,114.0,1
0,5,62.0,1
1,5,20.0,1
2,5,8.0,1
3,5,3.0,1
4,5,8.0,1
5,5,17.0,1
6,5,93.0,1
7,5,263.0,1
8,5,398.0,1
9,5,218.0,1
10,5,165.0,1
11,5,165.0,1
12,5,222.0,1
13,5,232.0,1
14,5,220.0,1
15,5,222.0,1
16,5,327.0,1
17,5,527.0,1
18,5,425.0,1
19,5,165.0,1
20,5,58.0,1
21,5,107.0,1
22,5,122.0,1
23,5,106.0,1
0,6,128.0,0
1,6,47.0,0
2,6,69.0,0
3,6,51.0,0
4,6,7.0,0
5,6,8.0,0
6,6,24.0,0
7,6,44.0,0
8,6,133.0,0
9,6,190.0,0
10,6,306.0,0
11,6,338.0,0
12,6,409.0,0
13,6,378.0,0
14,6,375.0,0
15,6,390.0,0
16,6,373.0,0
17,6,383.0,0
18,6,394.0,0
19,6,291.0,0
20,6,248.0,0
21,6,225.0,0
22,6,223.0,0
23,6,157.0,0
0,0,74.0,0
1,0,86.0,0
2,0,64.0,0
3,0,51.0,0
4,0,6.0,0
5,0,8.0,0
6,0,14.0,0
7,0,31.0,0
8,0,92.0,0
9,0,231.0,0
10,0,274.0,0
11,0,313.0,0
12,0,374.0,0
13,0,310.0,0
14,0,235.0,0
15,0,68.0,0
16,0,258.0,0
17,0,270.0,0
18,0,311.0,0
19,0,282.0,0
20,0,181.0,0
21,0,138.0,0
22,0,134.0,0
23,0,68.0,0
0,1,40.0,1
1,1,21.0,1
2,1,8.0,1
3,1,5.0,1
4,1,12.0,1
5,1,24.0,1
6,1,112.0,1
7,1,281.0,1
8,1,351.0,1
9,1,187.0,1
10,1,121.0,1
11,1,131.0,1
12,1,207.0,1
13,1,205.0,1
14,1,225.0,1
15,1,199.0,1
16,1,320.0,1
17,1,591.0,1
18,1,609.0,1
19,1,416.0,1
20,1,268.0,1
21,1,208.0,1
22,1,153.0,1
23,1,64.0,1
0,2,35.0,1
1,2,19.0,1
2,2,6.0,1
3,2,6.0,1
4,2,5.0,1
5,2,36.0,1
6,2,114.0,1
7,2,344.0,1
8,2,504.0,1
9,2,225.0,1
10,2,148.0,1
11,2,186.0,1
12,2,237.0,1
13,2,234.0,1
14,2,642.5,1
15,2,601.0,1
16,2,444.0,1
17,2,472.0,1
18,2,519.0,1
19,2,367.0,1
20,2,260.0,1
21,2,211.0,1
22,2,191.0,1
23,2,80.0,1
0,3,38.0,1
1,3,24.0,1
2,3,6.0,1
3,3,1.0,1
4,3,7.0,1
5,3,27.0,1
6,3,108.0,1
7,3,308.0,1
8,3,468.0,1
9,3,213.0,1
10,3,146.0,1
11,3,185.0,1
12,3,235.0,1
13,3,236.0,1
14,3,204.0,1
15,3,204.0,1
16,3,271.0,1
17,3,567.0,1
18,3,621.0,1
19,3,440.0,1
20,3,334.0,1
21,3,236.0,1
22,3,181.0,1
23,3,70.0,1
0,4,52.0,1
1,4,15.0,1
2,4,5.0,1
3,4,4.0,1
4,4,7.0,1
5,4,26.0,1
6,4,102.0,1
7,4,313.0,1
8,4,484.0,1
9,4,162.0,1
10,4,142.0,1
11,4,151.0,1
12,4,41.0,1
13,4,37.0,1
14,4,113.0,1
15,4,132.0,1
16,4,121.0,1
17,4,312.0,1
18,4,408.0,1
19,4,272.0,1
20,4,225.0,1
21,4,187.0,1
22,4,147.0,1
23,4,84.0,1
0,5,51.0,1
1,5,23.0,1
2,5,20.0,1
3,5,11.0,1
4,5,8.0,1
5,5,26.0,1
6,5,105.0,1
7,5,266.0,1
8,5,404.0,1
9,5,230.0,1
10,5,123.0,1
11,5,214.0,1
12,5,243.0,1
13,5,237.0,1
14,5,219.0,1
15,5,249.0,1
16,5,343.0,1
17,5,489.0,1
18,5,410.0,1
19,5,290.0,1
20,5,222.0,1
21,5,190.0,1
22,5,152.0,1
23,5,136.0,1
0,6,145.0,0
1,6,64.0,0
2,6,77.0,0
3,6,30.0,0
4,6,4.0,0
5,6,12.0,0
6,6,18.0,0
7,6,28.0,0
8,6,76.0,0
9,6,156.0,0
10,6,205.0,0
11,6,88.0,0
12,6,76.0,0
13,6,43.0,0
14,6,23.0,0
15,6,30.0,0
16,6,24.0,0
17,6,16.0,0
7,0,1.0,0
8,0,8.0,0
9,0,53.0,0
10,0,142.0,0
11,0,237.0,0
12,0,306.0,0
13,0,431.0,0
14,0,447.0,0
15,0,469.0,0
16,0,491.0,0
17,0,398.0,0
18,0,402.0,0
19,0,387.0,0
20,0,214.0,0
21,0,186.0,0
22,0,98.0,0
23,0,64.0,0
0,1,34.0,1
1,1,20.0,1
2,1,13.0,1
3,1,6.0,1
4,1,3.0,1
5,1,17.0,1
6,1,102.0,1
7,1,284.0,1
8,1,404.0,1
9,1,188.0,1
10,1,115.0,1
11,1,138.0,1
12,1,207.0,1
13,1,218.0,1
14,1,182.0,1
15,1,220.0,1
16,1,282.0,1
17,1,591.0,1
18,1,547.0,1
19,1,367.0,1
20,1,277.0,1
21,1,202.0,1
22,1,142.0,1
23,1,75.0,1
0,2,27.0,1
1,2,13.0,1
2,2,10.0,1
3,2,4.0,1
4,2,6.0,1
5,2,28.0,1
6,2,119.0,1
7,2,357.0,1
8,2,493.0,1
9,2,218.0,1
10,2,137.0,1
11,2,175.0,1
12,2,237.0,1
13,2,229.0,1
14,2,209.0,1
15,2,196.0,1
16,2,337.0,1
17,2,611.0,1
18,2,576.0,1
19,2,465.0,1
20,2,298.0,1
21,2,223.0,1
22,2,143.0,1
23,2,93.0,1
0,3,32.0,1
1,3,15.0,1
2,3,6.0,1
3,3,6.0,1
4,3,5.0,1
5,3,27.0,1
6,3,111.0,1
7,3,328.0,1
8,3,467.0,1
9,3,244.0,1
10,3,138.0,1
11,3,171.0,1
12,3,260.0,1
13,3,221.0,1
14,3,196.0,1
15,3,172.0,1
16,3,309.0,1
17,3,608.0,1
18,3,565.0,1
19,3,446.0,1
20,3,289.0,1
21,3,201.0,1
22,3,157.0,1
23,3,84.0,1
0,4,51.0,1
1,4,21.0,1
2,4,25.0,1
3,4,14.0,1
4,4,7.0,1
5,4,23.0,1
6,4,105.0,1
7,4,342.0,1
8,4,498.0,1
9,4,207.0,1
10,4,138.0,1
11,4,192.0,1
12,4,229.0,1
13,4,219.0,1
14,4,198.0,1
15,4,174.0,1
16,4,308.0,1
17,4,628.0,1
18,4,531.0,1
19,4,443.0,1
20,4,280.0,1
21,4,177.0,1
22,4,179.0,1
23,4,126.0,1
0,5,64.0,1
1,5,32.0,1
2,5,20.0,1
3,5,8.0,1
4,5,4.0,1
5,5,20.0,1
6,5,76.0,1
7,5,259.0,1
8,5,456.0,1
9,5,220.0,1
10,5,140.0,1
11,5,192.0,1
12,5,260.0,1
13,5,279.0,1
14,5,283.0,1
15,5,346.0,1
16,5,381.0,1
17,5,455.0,1
18,5,355.0,1
19,5,287.0,1
20,5,196.0,1
21,5,149.0,1
22,5,147.0,1
23,5,98.0,1
0,6,87.0,0
1,6,74.0,0
2,6,41.0,0
3,6,35.0,0
4,6,7.0,0
5,6,12.0,0
6,6,23.0,0
7,6,38.0,0
8,6,89.0,0
9,6,201.0,0
10,6,258.0,0
11,6,194.0,0
12,6,257.0,0
13,6,353.0,0
14,6,380.0,0
15,6,388.0,0
16,6,374.0,0
17,6,371.0,0
18,6,339.0,0
19,6,295.0,0
20,6,219.0,0
21,6,164.0,0
22,6,162.0,0
23,6,123.0,0
0,0,109.0,0
1,0,75.0,0
2,0,60.0,0
3,0,43.0,0
4,0,4.0,0
5,0,6.0,0
6,0,3.0,0
7,0,30.0,0
8,0,70.0,0
9,0,189.0,0
10,0,297.0,0
11,0,337.0,0
12,0,435.0,0
13,0,419.0,0
14,0,361.0,0
15,0,410.0,0
16,0,337.0,0
17,0,376.0,0
18,0,356.0,0
19,0,328.0,0
20,0,229.0,0
21,0,207.0,0
22,0,155.0,0
23,0,104.0,0
0,1,97.0,0
1,1,54.0,0
2,1,39.0,0
3,1,16.0,0
4,1,8.0,0
5,1,6.0,0
6,1,11.0,0
7,1,41.0,0
8,1,101.0,0
9,1,152.0,0
10,1,244.0,0
11,1,308.0,0
12,1,353.0,0
13,1,389.0,0
14,1,357.0,0
15,1,253.0,0
16,1,284.0,0
17,1,114.0,0
18,1,123.0,0
19,1,175.0,0
20,1,82.0,0
21,1,60.0,0
22,1,64.0,0
23,1,20.0,0
0,2,8.0,1
2,2,2.0,1
3,2,1.0,1
4,2,4.0,1
5,2,21.0,1
6,2,72.0,1
7,2,172.0,1
8,2,364.0,1
9,2,185.0,1
10,2,106.0,1
11,2,89.0,1
12,2,67.0,1
13,2,29.0,1
14,2,24.0,1
15,2,89.0,1
16,2,106.0,1
17,2,291.0,1
18,2,373.0,1
19,2,281.0,1
20,2,163.0,1
21,2,121.0,1
22,2,84.0,1
23,2,58.0,1
0,3,13.0,1
1,3,5.0,1
2,3,6.0,1
3,3,2.0,1
4,3,4.0,1
5,3,16.0,1
6,3,75.0,1
7,3,86.0,1
8,3,328.0,1
9,3,190.0,1
10,3,66.0,1
11,3,10.0,1
12,3,22.0,1
13,3,11.0,1
14,3,25.0,1
15,3,58.0,1
16,3,144.0,1
17,3,285.0,1
18,3,237.0,1
19,3,226.0,1
20,3,96.0,1
21,3,38.0,1
22,3,29.0,1
23,3,24.0,1
0,4,14.0,1
1,4,4.0,1
3,4,2.0,1
4,4,3.0,1
5,4,14.0,1
6,4,56.0,1
7,4,179.0,1
8,4,195.0,1
9,4,69.0,1
10,4,65.0,1
11,4,98.0,1
12,4,102.0,1
13,4,126.0,1
14,4,120.0,1
15,4,139.0,1
16,4,156.0,1
17,4,113.0,1
18,4,68.0,1
19,4,52.0,1
20,4,89.0,1
21,4,82.0,1
22,4,70.0,1
23,4,26.0,1
0,5,16.0,1
1,5,8.0,1
2,5,8.0,1
3,5,2.0,1
4,5,3.0,1
5,5,14.0,1
6,5,57.0,1
7,5,108.0,1
8,5,288.0,1
9,5,136.0,1
10,5,29.0,1
11,5,72.0,1
12,5,75.0,1
13,5,122.0,1
14,5,148.0,1
15,5,188.0,1
16,5,285.0,1
17,5,505.0,1
18,5,410.0,1
19,5,349.0,1
20,5,210.0,1
21,5,203.0,1
22,5,160.0,1
23,5,148.0,1
0,6,116.0,0
1,6,83.0,0
2,6,64.0,0
3,6,37.0,0
4,6,7.0,0
5,6,8.0,0
6,6,6.0,0
7,6,52.0,0
8,6,119.0,0
9,6,207.0,0
10,6,318.0,0
11,6,360.0,0
12,6,404.0,0
13,6,370.0,0
14,6,359.0,0
15,6,480.0,0
16,6,431.0,0
17,6,460.0,0
18,6,360.0,0
19,6,315.0,0
20,6,245.0,0
21,6,230.0,0
22,6,175.0,0
23,6,139.0,0
0,0,108.0,0
1,0,88.0,0
2,0,76.0,0
3,0,45.0,0
4,0,9.0,0
5,0,39.0,0
6,0,20.0,0
7,0,37.0,0
8,0,94.0,0
9,0,227.0,0
10,0,334.0,0
11,0,402.0,0
12,0,411.0,0
13,0,350.0,0
14,0,342.0,0
15,0,404.0,0
16,0,483.0,0
17,0,380.0,0
18,0,339.0,0
19,0,333.0,0
20,0,226.0,0
21,0,159.0,0
22,0,95.0,0
23,0,45.0,0
0,1,16.0,1
1,1,12.0,1
2,1,2.0,1
4,1,4.0,1
5,1,24.0,1
6,1,109.0,1
7,1,312.0,1
8,1,408.0,1
9,1,176.0,1
10,1,129.0,1
11,1,165.0,1
12,1,184.0,1
13,1,163.0,1
14,1,189.0,1
15,1,212.0,1
16,1,298.0,1
17,1,590.0,1
18,1,571.0,1
19,1,436.0,1
20,1,299.0,1
21,1,195.0,1
22,1,150.0,1
23,1,69.0,1
0,2,26.0,1
1,2,10.0,1
2,2,2.0,1
3,2,4.0,1
4,2,8.0,1
5,2,20.0,1
6,2,122.0,1
7,2,362.0,1
8,2,425.0,1
9,2,214.0,1
10,2,135.0,1
11,2,153.0,1
12,2,187.0,1
13,2,184.0,1
14,2,190.0,1
15,2,180.0,1
16,2,292.0,1
17,2,579.0,1
18,2,539.0,1
19,2,396.0,1
20,2,272.0,1
21,2,245.0,1
22,2,144.0,1
23,2,74.0,1
0,3,33.0,1
1,3,8.0,1
2,3,5.0,1
3,3,8.0,1
4,3,9.0,1
5,3,31.0,1
6,3,145.0,1
7,3,370.0,1
8,3,429.0,1
9,3,202.0,1
10,3,142.0,1
11,3,164.0,1
12,3,212.0,1
13,3,178.0,1
14,3,124.0,1
15,3,176.0,1
16,3,277.0,1
17,3,599.0,1
18,3,586.0,1
19,3,381.0,1
20,3,261.0,1
21,3,213.0,1
22,3,160.0,1
23,3,72.0,1
0,4,37.0,1
1,4,20.0,1
2,4,5.0,1
3,4,8.0,1
4,4,7.0,1
5,4,31.0,1
6,4,124.0,1
7,4,338.0,1
8,4,391.0,1
9,4,209.0,1
10,4,121.0,1
11,4,159.0,1
12,4,179.0,1
13,4,189.0,1
14,4,170.0,1
15,4,135.0,1
16,4,222.0,1
17,4,261.0,1
18,4,244.0,1
19,4,232.0,1
20,4,248.0,1
21,4,145.0,1
22,4,115.0,1
23,4,69.0,1
0,5,48.0,1
1,5,26.0,1
2,5,10.0,1
3,5,6.0,1
4,5,4.0,1
5,5,32.0,1
6,5,93.0,1
7,5,299.0,1
8,5,409.0,1
9,5,210.0,1
10,5,140.0,1
11,5,179.0,1
12,5,251.0,1
13,5,223.0,1
14,5,225.0,1
15,5,203.0,1
16,5,358.0,1
17,5,566.0,1
18,5,482.0,1
19,5,315.0,1
20,5,225.0,1
21,5,163.0,1
22,5,167.0,1
23,5,126.0,1
0,6,108.0,0
1,6,80.0,0
2,6,79.0,0
3,6,28.0,0
4,6,5.0,0
5,6,5.0,0
6,6,22.0,0
7,6,37.0,0
8,6,108.0,0
9,6,177.0,0
10,6,249.0,0
11,6,367.0,0
12,6,372.0,0
13,6,349.0,0
14,6,297.0,0
15,6,354.0,0
16,6,305.0,0
17,6,359.0,0
18,6,329.0,0
19,6,256.0,0
20,6,176.0,0
21,6,170.0,0
22,6,143.0,0
23,6,136.0,0
0,0,112.0,0
1,0,79.0,0
2,0,89.0,0
3,0,36.0,0
4,0,1.0,0
5,0,6.0,0
6,0,12.0,0
7,0,44.0,0
8,0,69.0,0
9,0,140.0,0
10,0,260.0,0
11,0,317.0,0
12,0,364.0,0
13,0,376.0,0
14,0,311.0,0
15,0,365.0,0
16,0,369.0,0
17,0,325.0,0
18,0,289.0,0
19,0,245.0,0
20,0,180.0,0
21,0,147.0,0
22,0,84.0,0
23,0,54.0,0
0,1,37.0,1
1,1,10.0,1
2,1,13.0,1
3,1,5.0,1
4,1,8.0,1
5,1,28.0,1
6,1,113.0,1
7,1,332.0,1
8,1,420.0,1
9,1,215.0,1
10,1,105.0,1
11,1,139.0,1
12,1,189.0,1
13,1,177.0,1
14,1,188.0,1
15,1,187.0,1
16,1,263.0,1
17,1,568.0,1
18,1,540.0,1
19,1,374.0,1
20,1,231.0,1
21,1,200.0,1
22,1,129.0,1
23,1,68.0,1
0,2,25.0,1
1,2,14.0,1
2,2,5.0,1
3,2,3.0,1
4,2,6.0,1
5,2,22.0,1
6,2,114.0,1
7,2,329.0,1
8,2,209.0,1
9,2,69.0,1
10,2,30.0,1
11,2,56.0,1
12,2,60.0,1
13,2,103.0,1
14,2,112.0,1
15,2,192.0,1
16,2,264.0,1
17,2,511.0,1
18,2,492.0,1
19,2,337.0,1
20,2,253.0,1
21,2,206.0,1
22,2,148.0,1
23,2,81.0,1
0,3,27.0,1
1,3,17.0,1
2,3,6.0,1
3,3,6.0,1
4,3,7.0,1
5,3,31.0,1
6,3,117.0,1
7,3,330.0,1
8,3,462.0,1
9,3,208.0,1
10,3,133.0,1
11,3,180.0,1
12,3,193.0,1
13,3,181.0,1
14,3,179.0,1
15,3,185.0,1
16,3,281.0,1
17,3,536.0,1
18,3,408.0,1
19,3,283.0,1
20,3,160.0,1
21,3,200.0,1
22,3,127.0,1
23,3,95.0,1
0,4,41.0,1
1,4,11.0,1
2,4,10.0,1
3,4,12.0,1
4,4,2.0,1
5,4,30.0,1
6,4,101.0,1
7,4,311.0,1
8,4,415.0,1
9,4,203.0,1
10,4,120.0,1
11,4,165.0,1
12,4,176.0,1
13,4,193.0,1
14,4,183.0,1
15,4,181.0,1
16,4,301.0,1
17,4,563.0,1
18,4,551.0,1
19,4,420.0,1
20,4,285.0,1
21,4,221.0,1
22,4,187.0,1
23,4,113.0,1
0,5,52.0,1
1,5,31.0,1
2,5,20.0,1
3,5,8.0,1
4,5,13.0,1
5,5,22.0,1
6,5,104.0,1
7,5,254.0,1
8,5,317.0,1
9,5,111.0,1
10,5,35.0,1
11,5,21.0,1
12,5,29.0,1
13,5,34.0,1
14,5,24.0,1
15,5,61.0,1
16,5,56.0,1
17,5,99.0,1
18,5,234.0,1
19,5,248.0,1
20,5,179.0,1
21,5,138.0,1
22,5,157.0,1
23,5,148.0,1
0,6,93.0,0
1,6,79.0,0
2,6,68.0,0
3,6,31.0,0
4,6,8.0,0
5,6,5.0,0
6,6,18.0,0
7,6,46.0,0
8,6,121.0,0
9,6,175.0,0
10,6,293.0,0
11,6,386.0,0
12,6,407.0,0
13,6,460.0,0
14,6,390.0,0
15,6,452.0,0
16,6,449.0,0
17,6,426.0,0
18,6,400.0,0
19,6,308.0,0
20,6,243.0,0
21,6,222.0,0
22,6,193.0,0
23,6,150.0,0
0,0,173.0,0
1,0,124.0,0
2,0,106.0,0
3,0,59.0,0
4,0,8.0,0
5,0,3.0,0
6,0,17.0,0
7,0,38.0,0
8,0,86.0,0
9,0,155.0,0
10,0,275.0,0
11,0,361.0,0
12,0,413.0,0
13,0,369.0,0
14,0,347.0,0
15,0,353.0,0
16,0,464.0,0
17,0,420.0,0
18,0,404.0,0
19,0,329.0,0
20,0,186.0,0
21,0,137.0,0
22,0,104.0,0
23,0,79.0,0
0,1,29.0,1
1,1,17.0,1
2,1,8.0,1
3,1,5.0,1
4,1,6.0,1
5,1,25.0,1
6,1,113.0,1
7,1,332.0,1
8,1,355.0,1
9,1,205.0,1
10,1,154.0,1
11,1,159.0,1
12,1,209.0,1
13,1,187.0,1
14,1,154.0,1
15,1,209.0,1
16,1,313.0,1
17,1,570.0,1
18,1,553.0,1
19,1,383.0,1
20,1,251.0,1
21,1,182.0,1
22,1,136.0,1
23,1,75.0,1
0,2,37.0,1
1,2,10.0,1
2,2,11.0,1
3,2,10.0,1
4,2,8.0,1
5,2,24.0,1
6,2,124.0,1
7,2,249.0,1
8,2,427.0,1
9,2,193.0,1
10,2,122.0,1
11,2,123.0,1
12,2,162.0,1
13,2,151.0,1
14,2,152.0,1
15,2,205.0,1
16,2,258.0,1
17,2,530.0,1
18,2,356.0,1
19,2,320.0,1
20,2,238.0,1
21,2,196.0,1
22,2,121.0,1
23,2,93.0,1
0,3,36.0,1
1,3,14.0,1
2,3,9.0,1
3,3,3.0,1
4,3,4.0,1
5,3,22.0,1
6,3,114.0,1
7,3,185.0,1
8,3,287.0,1
9,3,155.0,1
10,3,129.0,1
11,3,151.0,1
12,3,184.0,1
13,3,162.0,1
14,3,170.0,1
15,3,181.0,1
16,3,280.0,1
17,3,591.0,1
18,3,524.0,1
19,3,372.0,1
20,3,102.0,1
21,3,74.0,1
22,3,87.0,1
23,3,71.0,1
0,4,40.0,1
1,4,23.0,1
2,4,2.0,1
3,4,8.0,1
4,4,7.0,1
5,4,22.0,1
6,4,111.0,1
7,4,283.0,1
8,4,431.0,1
9,4,225.0,1
10,4,127.0,1
11,4,158.0,1
12,4,195.0,1
13,4,211.0,1
14,4,167.0,1
15,4,227.0,1
16,4,291.0,1
17,4,589.0,1
18,4,584.0,1
19,4,384.0,1
20,4,273.0,1
21,4,225.0,1
22,4,175.0,1
23,4,81.0,1
0,5,60.0,1
1,5,23.0,1
2,5,15.0,1
3,5,3.0,1
4,5,8.0,1
5,5,26.0,1
6,5,98.0,1
7,5,297.0,1
8,5,456.0,1
9,5,237.0,1
10,5,168.0,1
11,5,217.0,1
12,5,254.0,1
13,5,266.0,1
14,5,266.0,1
15,5,245.0,1
16,5,360.0,1
17,5,591.0,1
18,5,511.0,1
19,5,374.0,1
20,5,230.0,1
21,5,206.0,1
22,5,159.0,1
23,5,132.0,1
0,6,130.0,0
1,6,58.0,0
2,6,67.0,0
3,6,25.0,0
4,6,8.0,0
5,6,5.0,0
6,6,19.0,0
7,6,36.0,0
8,6,67.0,0
9,6,129.0,0
10,6,121.0,0
11,6,132.0,0
12,6,158.0,0
13,6,125.0,0
14,6,180.0,0
15,6,195.0,0
16,6,223.0,0
17,6,228.0,0
18,6,140.0,0
19,6,126.0,0
20,6,66.0,0
21,6,56.0,0
22,6,70.0,0
23,6,65.0,0
0,0,47.0,0
1,0,24.0,0
2,0,30.0,0
3,0,9.0,0
4,0,7.0,0
5,0,7.0,0
6,0,15.0,0
7,0,29.0,0
8,0,64.0,0
9,0,115.0,0
10,0,248.0,0
11,0,292.0,0
12,0,321.0,0
13,0,308.0,0
14,0,256.0,0
15,0,173.0,0
16,0,206.0,0
17,0,167.0,0
18,0,174.0,0
19,0,162.0,0
20,0,87.0,0
21,0,88.0,0
22,0,64.0,0
23,0,25.0,0
0,1,16.0,1
1,1,6.0,1
2,1,4.0,1
3,1,7.0,1
4,1,8.0,1
5,1,21.0,1
6,1,94.0,1
7,1,249.0,1
8,1,372.0,1
9,1,153.0,1
10,1,101.0,1
11,1,126.0,1
12,1,147.0,1
13,1,118.0,1
14,1,120.0,1
15,1,101.0,1
16,1,218.0,1
17,1,495.0,1
18,1,412.0,1
19,1,315.0,1
20,1,204.0,1
21,1,138.0,1
22,1,91.0,1
23,1,54.0,1
0,2,27.0,1
1,2,9.0,1
2,2,3.0,1
3,2,6.0,1
4,2,7.0,1
5,2,27.0,1
6,2,112.0,1
7,2,309.0,1
8,2,400.0,1
9,2,187.0,1
10,2,126.0,1
11,2,124.0,1
12,2,199.0,1
13,2,173.0,1
14,2,183.0,1
15,2,194.0,1
16,2,309.0,1
17,2,585.0,1
18,2,524.0,1
19,2,345.0,1
20,2,261.0,1
21,2,166.0,1
22,2,114.0,1
23,2,66.0,1
0,3,43.0,1
1,3,11.0,1
2,3,3.0,1
3,3,6.0,1
4,3,5.0,1
5,3,32.0,1
6,3,117.0,1
7,3,301.0,1
8,3,467.0,1
9,3,219.0,1
10,3,133.0,1
11,3,170.0,1
12,3,214.0,1
13,3,219.0,1
14,3,190.0,1
15,3,182.0,1
16,3,282.0,1
17,3,591.0,1
18,3,593.0,1
19,3,374.0,1
20,3,246.0,1
21,3,201.0,1
22,3,154.0,1
23,3,73.0,1
0,4,40.0,1
1,4,22.0,1
2,4,10.0,1
3,4,5.0,1
4,4,5.0,1
5,4,24.0,1
6,4,114.0,1
7,4,302.0,1
8,4,457.0,1
9,4,208.0,1
10,4,129.0,1
11,4,144.0,1
12,4,226.0,1
13,4,191.0,1
14,4,195.0,1
15,4,219.0,1
16,4,323.0,1
17,4,568.0,1
18,4,538.0,1
19,4,343.0,1
20,4,260.0,1
21,4,195.0,1
22,4,148.0,1
23,4,99.0,1
0,5,67.0,1
1,5,28.0,1
2,5,5.0,1
3,5,10.0,1
4,5,5.0,1
5,5,27.0,1
6,5,87.0,1
7,5,242.0,1
8,5,417.0,1
9,5,241.0,1
10,5,174.0,1
11,5,230.0,1
12,5,235.0,1
13,5,305.0,1
14,5,256.0,1
15,5,270.0,1
16,5,419.0,1
17,5,563.0,1
18,5,465.0,1
19,5,294.0,1
20,5,197.0,1
21,5,166.0,1
22,5,146.0,1
23,5,136.0,1
0,6,89.0,0
1,6,65.0,0
2,6,45.0,0
3,6,20.0,0
4,6,10.0,0
5,6,8.0,0
6,6,22.0,0
7,6,73.0,0
8,6,103.0,0
9,6,217.0,0
10,6,337.0,0
11,6,397.0,0
12,6,446.0,0
13,6,485.0,0
14,6,465.0,0
15,6,496.0,0
16,6,451.0,0
17,6,393.0,0
18,6,359.0,0
19,6,248.0,0
20,6,202.0,0
21,6,187.0,0
22,6,149.0,0
23,6,142.0,0
0,0,129.0,0
1,0,78.0,0
2,0,55.0,0
3,0,30.0,0
4,0,14.0,0
5,0,15.0,0
6,0,21.0,0
7,0,44.0,0
8,0,107.0,0
9,0,185.0,0
10,0,365.0,0
11,0,423.0,0
12,0,455.0,0
13,0,418.0,0
14,0,500.0,0
15,0,407.0,0
16,0,470.0,0
17,0,438.0,0
18,0,414.0,0
19,0,302.0,0
20,0,193.0,0
21,0,173.0,0
22,0,152.0,0
23,0,123.0,0
0,1,53.0,0
1,1,34.0,0
2,1,19.0,0
3,1,11.0,0
4,1,6.0,0
5,1,21.0,0
6,1,44.0,0
7,1,114.0,0
8,1,254.0,0
9,1,219.0,0
10,1,265.0,0
11,1,322.0,0
12,1,365.0,0
13,1,365.0,0
14,1,370.0,0
15,1,384.0,0
16,1,402.0,0
17,1,459.0,0
18,1,473.0,0
19,1,336.0,0
20,1,225.0,0
21,1,175.0,0
22,1,126.0,0
23,1,75.0,0
0,2,30.0,1
1,2,11.0,1
2,2,5.0,1
3,2,3.0,1
4,2,5.0,1
5,2,20.0,1
6,2,123.0,1
7,2,352.0,1
8,2,406.0,1
9,2,235.0,1
10,2,149.0,1
11,2,123.0,1
12,2,181.0,1
13,2,180.0,1
14,2,171.0,1
15,2,175.0,1
16,2,320.0,1
17,2,604.0,1
18,2,539.0,1
19,2,318.0,1
20,2,234.0,1
21,2,175.0,1
22,2,147.0,1
23,2,57.0,1
0,3,25.0,1
1,3,10.0,1
2,3,2.0,1
3,3,2.0,1
4,3,7.0,1
5,3,22.0,1
6,3,112.0,1
7,3,259.0,1
8,3,404.0,1
9,3,197.0,1
10,3,113.0,1
11,3,120.0,1
12,3,62.0,1
13,3,101.0,1
14,3,78.0,1
15,3,45.0,1
16,3,55.0,1
17,3,251.0,1
18,3,172.0,1
19,3,109.0,1
20,3,90.0,1
21,3,83.0,1
22,3,43.0,1
23,3,54.0,1
0,4,15.0,1
1,4,12.0,1
2,4,4.0,1
3,4,6.0,1
4,4,7.0,1
5,4,17.0,1
6,4,52.0,1
7,4,81.0,1
8,4,209.0,1
9,4,109.0,1
10,4,69.0,1
11,4,84.0,1
12,4,105.0,1
13,4,162.0,1
14,4,133.0,1
15,4,155.0,1
16,4,276.0,1
17,4,479.0,1
18,4,268.0,1
19,4,205.0,1
20,4,181.0,1
21,4,123.0,1
22,4,114.0,1
23,4,47.0,1
0,5,39.0,1
1,5,24.0,1
2,5,6.0,1
3,5,7.0,1
4,5,8.0,1
5,5,17.0,1
6,5,94.0,1
7,5,147.0,1
8,5,209.0,1
9,5,180.0,1
10,5,125.0,1
11,5,87.0,1
12,5,75.0,1
13,5,132.0,1
14,5,156.0,1
15,5,230.0,1
16,5,344.0,1
17,5,481.0,1
18,5,423.0,1
19,5,248.0,1
20,5,196.0,1
21,5,178.0,1
22,5,143.0,1
23,5,95.0,1
0,6,106.0,0
1,6,73.0,0
2,6,56.0,0
3,6,23.0,0
4,6,6.0,0
5,6,7.0,0
6,6,20.0,0
7,6,57.0,0
8,6,125.0,0
9,6,207.0,0
10,6,322.0,0
11,6,374.0,0
12,6,456.0,0
13,6,394.0,0
14,6,472.0,0
15,6,377.0,0
16,6,443.0,0
17,6,441.0,0
18,6,372.0,0
19,6,238.0,0
20,6,179.0,0
21,6,168.0,0
22,6,166.0,0
23,6,135.0,0
0,0,107.0,0
1,0,77.0,0
